"","loadingscomp1lag1"
"CP-HI04_ES",32.1644215419233
"CP-HI04_FI",-23.7243599264765
"CP-HI04_FR",7.57879656110998
"CP-HI04_HR",393.70033176432
"CP-HI04_HU",332.030486577176
"CP-HI04_IE",100.746588527447
"CP-HI04_IT",271.456506418314
"CP-HI04_LT",315.014883877802
"CP-HI04_LU",124.524206217309
"CP-HI04_LV",246.929507434815
"CP-HI04_MT",314.031542245528
"CP-HI04_NL",63.2813021816929
"CP-HI04_PL",217.192082457898
"CP-HI04_PT",145.813462603758
"CP-HI04_RO",135.36753098575
"CP-HI04_SE",-29.7943336651513
"CP-HI04_SI",195.062996827964
"CP-HI04_SK",321.215308700943
"CP-HI05_AT",10.5614112574855
"CP-HI05_BE",7.00639519929065
"CP-HI05_BG",357.094353337318
"CP-HI05_CY",15.5538137903025
"CP-HI05_CZ",217.892905430167
"CP-HI05_DE",221.545749594397
"CP-HI05_DK",620.003628234059
"CP-HI05_EE",9.30771641726456
"CP-HI05_EL",17.3431714388161
"CP-HI05_ES",12.5907398257768
"CP-HI05_FI",19.3918408630065
"CP-HI05_FR",12.5009758048326
"CP-HI05_HR",366.996012652893
"CP-HI05_HU",277.750453465066
"CP-HI05_IE",5.20487365615657
"CP-HI05_IT",11.2159791744227
"CP-HI05_LT",7.40591836790099
"CP-HI05_LU",6.61001426265011
"CP-HI05_LV",9.65110335688218
"CP-HI05_MT",20.0732734911512
"CP-HI05_NL",9.07346508495127
"CP-HI05_PL",286.031114989331
"CP-HI05_PT",440.006898803329
"CP-HI05_RO",192.248726176275
"CP-HI05_SE",12.3418977922576
"CP-HI05_SI",403.293355644405
"CP-HI05_SK",238.843931458971
"CP-HI06_AT",1.98952575603438
"CP-HI06_BE",2.02219236890224
"CP-HI06_BG",393.858316453361
"CP-HI06_CY",-56.8330933811775
"CP-HI06_CZ",158.873546582314
"CP-HI06_DE",2.97375412541466
"CP-HI06_DK",4.29359586973477
"CP-HI06_EE",4.37918578149258
"CP-HI06_EL",469.390896402207
"CP-HI06_ES",19.3922121498156
"CP-HI06_FI",-1.98298843947033
"CP-HI06_FR",4.95231089343235
"CP-HI06_HR",-134.276497247592
"CP-HI06_HU",5.27426774884573
"CP-HI06_IE",-185.519941958897
"CP-HI06_IT",3.01595112670579
"CP-HI06_LT",36.5138504661572
"CP-HI06_LU",191.284920431112
"CP-HI06_LV",3.09028028227464
"CP-HI06_MT",-101.199027380323
"CP-HI06_NL",1.28307472623215
"CP-HI06_PL",83.8028242535986
"CP-HI06_PT",-111.916720973043
"CP-HI06_RO",179.850620310808
"CP-HI06_SE",11.0402623801153
"CP-HI06_SI",178.856421452404
"CP-HI06_SK",89.824995540187
"CP-HI07_AT",252.51468427116
"CP-HI07_BE",107.558926768127
"CP-HI07_BG",9.32274529641811
"CP-HI07_CY",-0.366711353705923
"CP-HI07_CZ",171.753552704774
"CP-HI07_DE",123.383398966399
"CP-HI07_DK",8.22844276384266
"CP-HI07_EE",13.0884934344851
"CP-HI07_EL",6.4799792130658
"CP-HI07_ES",233.515759798797
"CP-HI07_FI",8.43024073124639
"CP-HI07_FR",5.90445228377854
"CP-HI07_HR",407.808504396092
"CP-HI07_HU",300.347201380777
"CP-HI07_IE",4.68722231243371
"CP-HI07_IT",7.89352114067934
"CP-HI07_LT",274.50801603431
"CP-HI07_LU",217.917473095584
"CP-HI07_LV",218.910934458083
"CP-HI07_MT",6.5310796538083
"CP-HI07_NL",2.28978610316599
"CP-HI07_PL",303.834504804021
"CP-HI07_PT",6.02673744215695
"CP-HI07_RO",208.50195353758
"CP-HI07_SE",4.55804313163139
"CP-HI07_SI",491.545162004942
"CP-HI07_SK",9.03106248155936
"CP-HI08_AT",32.2860764959512
"CP-HI08_BE",-1.74204707070609
"CP-HI08_BG",578.866468970305
"CP-HI08_CY",184.017739186332
"CP-HI08_CZ",486.670196030216
"CP-HI08_DE",424.463838174164
"CP-HI08_DK",539.799603093817
"CP-HI08_EE",378.337191788104
"CP-HI08_EL",-622.302417319438
"CP-HI08_ES",-9.62734372667108
"CP-HI08_FI",612.972150178445
"CP-HI08_FR",184.777742319079
"CP-HI08_HR",549.383247439165
"CP-HI08_HU",611.628212530301
"CP-HI08_IE",371.230534201609
"CP-HI08_IT",268.314359372974
"CP-HI08_LT",625.019121664742
"CP-HI08_LU",341.013517326074
"CP-HI08_LV",-117.199104299856
"CP-HI08_MT",90.6349459892099
"CP-HI08_NL",-1.74351251204892
"CP-HI08_PL",212.994621949955
"CP-HI08_PT",2.23059071177534
"CP-HI08_RO",-62.2874694398547
"CP-HI08_SE",408.320311129829
"CP-HI08_SI",-486.04439766316
"CP-HI08_SK",196.07223341586
"CP-HI09_AT",3.24981683124285
"CP-HI09_BE",4.03531685565245
"CP-HI09_BG",9.46630480884258
"CP-HI09_CY",3.86237972367551
"CP-HI09_CZ",6.81305540151001
"CP-HI09_DE",-13.0975290811995
"CP-HI09_DK",1.02241566241336
"CP-HI09_EE",97.3489206463174
"CP-HI09_EL",2.00359138649283
"CP-HI09_ES",5.20918459107345
"CP-HI09_FI",5.9212554643288
"CP-HI09_FR",0.540614421304862
"CP-HI09_HR",10.125294156816
"CP-HI09_HU",7.84959329941396
"CP-HI09_IE",570.119457341993
"CP-HI09_IT",6.61746578435487
"CP-HI09_LT",7.83220157985523
"CP-HI09_LU",-3.9660053410176
"CP-HI09_LV",4.91027201488591
"CP-HI09_MT",11.4596215099527
"CP-HI09_NL",9.12839355359768
"CP-HI09_PL",11.0605302748023
"CP-HI09_PT",14.2823253337179
"CP-HI09_RO",274.303577028084
"CP-HI09_SE",-2.86254144274393
"CP-HI09_SI",9.31397460344107
"CP-HI09_SK",7.2733707399051
"CP-HI10_AT",3.46916419476119
"CP-HI10_BE",-2.48306721943538
"CP-HI10_BG",4.02042023272001
"CP-HI10_CY",6.83523549381443
"CP-HI10_CZ",5.74305005693276
"CP-HI10_DE",12.4333547192289
"CP-HI10_DK",-1.43388820599481
"CP-HI10_EE",545.709593062013
"CP-HI10_EL",658.243987003153
"CP-HI10_ES",1.0429453213786
"CP-HI10_FI",2.19215256810414
"CP-HI10_FR",1.59084618307227
"CP-HI10_HR",5.23121813928202
"CP-HI10_HU",59.5740266377582
"CP-HI10_IE",-12.3195388270706
"CP-HI10_IT",350.009037656787
"CP-HI10_LT",2.07483522986626
"CP-HI10_LU",-2.27527277726873
"CP-HI10_LV",9.21455963445789
"CP-HI10_MT",4.66945653011777
"CP-HI10_NL",268.800683393872
"CP-HI10_PL",6.32597007661997
"CP-HI10_PT",6.21216666149579
"CP-HI10_RO",2.60531746840051
"CP-HI10_SE",-313.419124912211
"CP-HI10_SI",-0.552922549902646
"CP-HI10_SK",4.72180330328759
"CP-HI11_AT",3.53900388500731
"CP-HI11_BE",1.70091699440234
"CP-HI11_BG",2.1120696725793
"CP-HI11_CY",9.23872819456482
"CP-HI11_CZ",146.296671689826
"CP-HI11_DE",4.57594486522933
"CP-HI11_DK",-3.00141623936178
"CP-HI11_EE",8.43388214026039
"CP-HI11_EL",-0.989127041249735
"CP-HI11_ES",2.46449872921239
"CP-HI11_FI",5.33249140860347
"CP-HI11_FR",1.45099851288794
"CP-HI11_HR",3.31663063238151
"CP-HI11_HU",6.59645222183623
"CP-HI11_IE",0.792763664756426
"CP-HI11_IT",4.11738821262637
"CP-HI11_LT",5.11660313745794
"CP-HI11_LU",-0.366629227639502
"CP-HI11_LV",8.21488775124525
"CP-HI11_MT",-6.06058140029023
"CP-HI11_NL",-4.56224489869459
"CP-HI11_PL",5.93094490936238
"CP-HI11_PT",-1.68701771056223
"CP-HI11_RO",152.52364174557
"CP-HI11_SE",4.41893064141252
"CP-HI11_SI",5.25654473137634
"CP-HI11_SK",140.267915940435
"CP-HI12_AT",4.2862474194775
"CP-HI12_BE",4.14570404309472
"CP-HI12_BG",115.925833909623
"CP-HI12_CY",12.7073042722906
"CP-HI12_CZ",6.20960167125229
"CP-HI12_DE",39.6228599199829
"CP-HI12_DK",4.63073153282994
"CP-HI12_EE",9.14531754243047
"CP-HI12_EL",10.2405372205385
"CP-HI12_ES",2.68913190420565
"CP-HI12_FI",87.1445778754716
"CP-HI12_FR",2.94233389444412
"CP-HI12_HR",272.994168403673
"CP-HI12_HU",140.850408202201
"CP-HI12_IE",-0.504129844484295
"CP-HI12_IT",1.36226083141032
"CP-HI12_LT",6.24600337470657
"CP-HI12_LU",-1.01670809819963
"CP-HI12_LV",9.11477080398737
"CP-HI12_MT",-29.3861677525318
"CP-HI12_NL",2.15220436901045
"CP-HI12_PL",82.6664727753107
"CP-HI12_PT",1.44746217084711
"CP-HI12_RO",138.818866092045
"CP-HI12_SE",-24.3065234615319
"CP-HI12_SI",40.0082503312841
"CP-HI12_SK",84.892471397791
